Date,Regime_droit_commun,Regime_derogatoire,Inscriptions_hypotheques,pourcentage_droit_commun,pourcentage_regime_derogatoire,pourcentage_inscriptions_hypotheques
2020-09-30,495194034.6666666,171516969.6969697,85646857.14285713,65.81894866827184,22.79725892057943,11.38379241114874
2020-10-31,624385800.0,258227121.21212122,81023000.0,64.79478257873666,26.797166391151865,8.408051030111478
2020-11-30,538582444.4444444,191456969.6969697,53343142.85714286,68.75088545601055,24.439779515964172,6.809335028025282
2020-12-31,521541711.1111111,267857424.24242425,104410142.85714285,58.350447217910784,29.96807381309014,11.68147896899908
2021-01-31,506702108.0808081,376732727.27272725,78923285.71428572,52.65213614226869,39.14683307859543,8.201030779135877
2021-02-28,437629730.4444445,221249393.93939394,77469285.71428572,59.432426884187464,30.046835289548696,10.520737826263836
2021-03-31,510115704.0,211614242.42424244,88018857.14285713,62.99678391037343,26.133319554415014,10.86989653521155
2021-04-30,415725918.22222227,186854545.45454547,61130428.57142857,62.63659721087726,28.153002705984036,9.210400083138715
2021-05-31,474580955.5555556,183606666.66666666,63499571.428571425,65.75992476114152,25.4413086835942,8.798766555264285
2021-06-30,568297600.0,211421666.66666666,70772714.28571428,66.81986576329861,24.858748983137584,8.321385253563825
2021-07-31,822676644.4444444,294773484.8484849,91580428.57142857,68.04432188195703,24.380978870308734,7.574699247734238
2021-08-31,712731088.888889,256691515.15151516,97720428.57142857,66.78871220706746,24.054087156738742,9.157200636193801
2021-09-30,627035311.1111112,182122878.78787878,60093285.71428572,72.13508733692102,20.951690494328716,6.9132221687502575
2021-10-31,582896911.1111112,215868484.84848484,70232285.71428572,67.07692361023597,24.84108869343292,8.081987696331112
2021-11-30,480305177.7777778,191645909.0909091,95896000.0,62.55219118385703,24.958863863435266,12.488944952707701
2021-12-31,622089688.888889,292478636.3636364,93076285.71428572,61.73701343889575,29.025971377250766,9.237015183853485
2022-01-31,542617063.6363636,357445454.54545456,71158571.42857143,55.869571762906965,36.803716308183304,7.326711928909726
2022-02-28,487178311.1111111,147284848.4848485,84366714.28571428,67.77379861529033,20.48952802830965,11.73667335640002
2022-03-31,594767444.4444444,193910757.57575756,64133000.0,69.74198310663785,22.73782955904044,7.520187334321715
2022-04-30,538762727.3333334,237200454.54545453,89409857.14285713,62.257859101138195,27.410196972813427,10.33194392604838
2022-05-31,518959422.22222227,242245000.0,141703285.7142857,57.47646383573848,26.829430945231724,15.694105219029783
2022-06-30,655860674.888889,197351363.63636363,78479142.85714285,70.39464234444686,21.18205770108759,8.423299954465548
2022-07-31,844219577.7777778,279757272.72727275,135657714.28571427,67.020991752319,22.20939949942884,10.769608748252162
2022-08-31,743210066.6666667,291607272.72727275,112625714.28571428,64.77097615287478,25.413659683775858,9.815364163349358
2022-09-30,654687606.0,192416060.6060606,75827000.0,70.93573002699279,20.84837654313101,8.215893429876205
2022-10-31,668730101.1111112,194703333.33333334,97997428.57142857,69.5557139712989,20.25141284965374,10.192873179047368
2022-11-30,512038244.4444445,180152424.24242425,115338000.0,63.40805773212678,22.309105698423327,14.2828365694499
2022-12-31,544075866.6666667,293281212.1212121,113787285.71428572,57.202238374343914,30.83456340244601,11.963198223210075
2023-01-31,494387245.021645,443082424.24242425,105847857.14285713,47.38607686619256,42.46860740165581,10.145315732151628
2023-02-28,475948444.4444445,243691969.6969697,73498714.28571428,60.00819117174262,30.72499653121823,9.26681229703915
2023-03-31,501735577.7777778,154332727.27272728,94053857.14285713,66.88718225718057,20.574345760090242,12.53847198272919
2023-04-30,412016977.7777778,147148636.36363637,57924000.0,66.76777056943932,23.845586279777404,9.386643150783277
2023-05-31,404564777.7777778,177388636.36363637,54221714.28571428,63.59330311733795,27.88361701630962,8.523079866352427
2023-06-30,494755502.4444445,174274696.96969697,82036428.57142857,65.87371665965567,23.203626745754608,10.922656594589728
2023-07-31,534905244.4444445,212306515.15151516,70247285.71428572,65.43511231702563,25.97151702822491,8.593370654749458
2023-08-31,507133460.22222227,205126060.6060606,65689571.428571425,65.18851493881334,26.3675428955105,8.443942165676157
2023-09-30,427063388.2222222,128325606.06060606,75649428.57142857,67.67628923300218,20.335624807151216,11.988085959846597
2023-10-31,455897678.4444445,137617575.75757575,80477428.57142857,67.6413394531891,20.418259615413895,11.940400931397011
2023-11-30,376428585.1111111,148027878.78787878,71970285.71428572,63.11396753334557,24.81912135628732,12.066911110367098
2023-12-31,315033197.1111111,181270909.0909091,96632571.42857143,53.13100184154597,30.57171464165075,16.297283516803283
2024-01-31,332241044.4444445,258445000.0,50614428.57142857,51.807391141004366,40.30014180164236,7.892467057353285
2024-02-29,289727289.5555555,112459848.48484848,40712571.428571425,65.41600352434878,25.391718730112682,9.192277745538528
2024-03-31,313701509.7777778,130333181.81818181,27141428.57142857,66.57839740824161,27.661245177680087,5.760357414078288
2024-04-30,304940337.45454544,131669848.48484848,42175714.28571428,63.69033367757348,27.500778202311714,8.808888120114805
2024-05-31,,,,,,
2024-06-30,,,,,,
2024-07-31,,,,,,
2024-08-31,,,,,,
2024-09-30,,,,,,
2024-10-31,,,,,,
2024-11-30,,,,,,
2024-12-31,,,,,,
