,date_mutation,valeur_fonciere,code_voie,code_postal,code_com,no_plan,nb_lot,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison,PE
11327,2023-03-13,400000.0,0068,31210.0,31,29,0,988,0,5690,0.0,1,0,0,0,1,0,12291.93994090483
11328,2023-03-13,59400.0,0065,31320.0,35,486,1,18,1,0,0.0,1,0,1,0,0,0,1825.353081224367
11329,2023-03-01,360500.0,0785,31650.0,506,44,0,84,4,417,0.0,1,0,0,0,0,1,11078.110871740479
11330,2023-02-28,220000.0,B207,31600.0,395,520,0,0,0,280,0.0,2,0,0,0,0,0,6760.566967497656
11331,2023-04-27,1039500.0,8272,31500.0,555,840,5,68,3,0,0.0,3,0,1,1,0,0,31943.678921426428
11332,2023-07-20,1400000.0,0082,31600.0,299,321,0,408,17,2324,0.0,5,0,0,0,0,1,43021.78979316691
11333,2023-02-27,475000.0,3620,31200.0,555,335,2,0,0,0,0.0,2,1,0,0,0,0,14596.678679824487
11334,2023-07-20,1.0,0084,31830.0,424,333,0,0,0,25,0.0,1,0,0,0,0,0,0.030729849852262077
11335,2023-07-20,445600.0,0087,31320.0,35,185,2,69,3,0,68.89,2,0,1,1,0,0,13693.221094167982
11336,2023-06-21,387600.0,2980,31300.0,555,337,2,66,3,0,0.0,2,0,1,1,0,0,11910.889802736781
11337,2023-08-03,45000.0,0005,31390.0,107,1991,0,60,2,584,0.0,1,0,1,0,0,0,1382.8432433517935
11338,2023-05-09,960000.0,4600,31000.0,555,534,6,194,7,0,38.3,6,0,1,1,0,0,29500.655858171594
11339,2023-10-09,113442.0,1416,31500.0,555,5,5,44,2,0,0.0,3,0,1,1,0,0,3486.0556269403146
11340,2023-04-26,645000.0,4695,31500.0,555,30,5,63,3,0,0.0,3,0,1,1,0,0,19820.75315470904
11341,2023-10-17,110000.0,0860,31490.0,291,85,4,21,1,0,21.0,2,0,1,1,0,0,3380.283483748828
11342,2023-07-20,145000.0,0098,31220.0,135,1253,0,92,5,385,0.0,1,0,0,0,0,1,4455.8282285780015
11343,2023-10-23,253400.0,1034,31830.0,424,286,2,54,3,0,54.63,2,0,1,1,0,0,7786.943952563211
11344,2023-04-20,238000.0,5320,31100.0,555,1,8,137,8,0,71.22,4,0,1,1,0,0,7313.704264838374
11345,2023-12-06,1295400.0,4702,31500.0,555,183,3,0,0,0,0.0,3,1,0,0,0,0,39807.44749862029
11346,2023-03-13,210000.0,0089,31290.0,560,689,0,0,0,556,0.0,1,0,0,0,0,0,6453.268468975036
11347,2023-03-13,375000.0,0087,31140.0,282,253,5,59,3,0,59.65,3,0,1,1,0,0,11523.693694598278
11348,2023-03-13,73600.0,0086,31360.0,296,370,0,140,5,570,0.0,1,0,0,0,0,1,2261.716949126489
11349,2023-03-13,298500.0,0091,31600.0,165,153,9,42,2,0,0.0,3,0,1,1,0,0,9172.86018090023
11350,2023-01-13,176000.0,6652,31200.0,555,725,2,32,2,0,0.0,2,0,1,1,0,0,5408.453573998126
11351,2023-06-21,295554.0,0344,31200.0,555,71,2,45,2,0,0.0,2,0,1,1,0,0,9082.330043235466
11352,2023-07-20,150000.0,0069,31600.0,253,2187,0,124,5,650,0.0,1,0,0,0,0,1,4609.477477839311
11353,2023-01-19,680700.0,3104,31200.0,555,153,3,71,3,0,0.0,3,1,1,1,0,0,20917.808794434797
11354,2023-04-26,1460000.0,4680,31000.0,555,592,2,172,5,0,135.63,2,0,1,1,0,0,44865.58078430263
11355,2023-03-13,210000.0,0076,31450.0,381,722,0,89,4,154,0.0,1,0,0,0,0,1,6453.268468975036
11356,2023-09-11,117100.0,0500,31600.0,395,433,1,50,2,0,56.06,1,0,1,0,0,0,3598.465417699889
11357,2023-03-13,110000.0,0080,31110.0,42,603,0,90,3,32,0.0,1,0,0,0,0,1,3380.283483748828
11358,2023-07-20,454000.0,0073,31570.0,271,760,0,124,5,1022,0.0,1,0,0,0,0,1,13951.351832926983
11359,2023-07-20,340000.0,0072,31700.0,56,204,0,80,4,540,0.0,1,0,0,0,0,1,10448.148949769105
11360,2023-08-01,178000.0,6032,31100.0,555,395,4,67,4,0,0.0,2,0,1,1,0,0,5469.913273702648
11361,2023-11-29,338410.0,1240,31650.0,506,219,0,114,5,229,0.0,1,0,0,0,0,1,10399.28848850401
11362,2023-11-08,212000.0,1180,31200.0,555,281,4,48,3,0,0.0,2,0,1,1,0,0,6514.72816867956
11363,2023-08-02,233240.0,1356,31400.0,555,18,2,36,1,0,0.0,2,0,1,1,0,0,7167.430179541607
11364,2023-11-27,1077000.0,3620,31200.0,555,79,3,0,0,0,0.0,3,1,0,0,0,0,33096.048290886254
11365,2023-07-04,1061240.0,0195,31240.0,488,37,0,129,5,1500,0.0,2,0,0,1,0,1,32611.745857214606
11366,2023-01-09,295000.0,A048,31840.0,32,334,0,98,5,604,0.0,1,0,0,0,0,1,9065.305706417312
11367,2023-07-20,1280000.0,2580,31500.0,555,121,0,0,0,0,0.0,2,0,0,0,0,0,39334.20781089546
11368,2023-12-14,45000.0,5116,31500.0,555,421,3,0,0,0,0.0,3,0,0,1,0,0,1382.8432433517935
11369,2023-06-19,954000.0,7608,31300.0,555,29,9,110,6,0,62.64,6,0,1,1,0,0,29316.27675905802
11370,2023-10-06,181900.0,A030,31450.0,48,1589,0,60,3,93,0.0,1,0,0,0,0,1,5589.759688126472
11371,2023-12-13,464280.0,6160,31300.0,555,357,3,42,2,0,0.0,3,0,1,1,0,0,14267.254689408237
11372,2023-10-05,48000.0,B077,31540.0,491,15,0,0,0,40700,0.0,1,0,0,0,0,0,1475.0327929085795
11373,2023-12-15,561000.0,0196,31600.0,165,128,3,0,0,0,41.02,3,1,0,0,0,0,17239.445767119025
11374,2023-10-10,471300.0,6229,31300.0,555,114,3,60,3,0,60.48,3,0,1,1,0,0,14482.978235371116
11375,2023-09-20,720120.0,7096,31200.0,555,408,3,0,0,0,0.0,3,1,0,0,0,0,22129.179475610967
11376,2023-06-22,192000.0,6652,31200.0,555,725,2,32,2,0,31.91,2,0,1,1,0,0,5900.131171634318
11377,2023-01-12,234890.0,5096,31200.0,555,6,2,41,2,0,0.0,2,0,1,1,0,0,7218.134431797839
11378,2023-12-14,330000.0,7772,31400.0,555,288,2,41,2,0,44.97,2,0,1,1,0,0,10140.850451246484
11379,2023-10-27,525000.0,6236,31200.0,555,160,0,70,3,260,0.0,1,0,0,0,0,1,16133.17117243759
11380,2023-09-21,1840000.0,A055,31860.0,248,95,0,350,14,8380,0.0,4,0,0,1,0,1,56542.92372816222
11381,2023-09-15,423360.0,3270,31170.0,557,284,9,44,2,0,44.2,3,0,1,1,0,0,13009.789233453672
11382,2023-12-20,656700.0,1980,31500.0,555,47,3,0,0,0,0.0,3,1,0,0,0,0,20180.292397980502
11383,2023-07-20,2290000.0,2596,31500.0,555,25,0,167,6,486,0.0,2,0,0,1,0,1,70371.35616168016
11384,2023-12-15,181450.2,0189,31560.0,396,1615,2,43,2,0,44.18,2,0,1,1,0,0,5575.937401662924
11385,2023-10-05,50000.0,B088,31620.0,202,361,0,0,0,2230,0.0,1,0,0,0,0,0,1536.4924926131037
11386,2023-01-16,118700.0,1872,31500.0,555,273,2,20,1,0,28.45,1,0,1,0,0,0,3647.6331774635078
11387,2023-05-31,10000.0,B015,31590.0,511,194,0,0,0,966,0.0,1,0,0,0,0,0,307.2984985226208
11388,2023-05-31,548850.0,B014,31620.0,118,1234,0,0,0,781,0.0,1,0,0,0,0,0,16866.078091414038
11389,2023-07-20,718600.0,2568,31400.0,555,179,0,156,6,405,0.0,1,0,0,0,0,1,22082.470103835523
11390,2023-05-31,233800.0,B013,31220.0,349,1033,0,0,0,667,0.0,1,0,0,0,0,0,7184.638895458874
11391,2023-05-31,2717.0,B012,31600.0,165,253,0,0,0,7245,0.0,1,0,0,0,0,0,83.49300204859607
11392,2023-05-31,298000.0,B019,31600.0,547,410,0,0,0,40,0.0,1,0,0,0,0,0,9157.495255974098
11393,2023-03-29,445900.0,B326,31600.0,395,36,0,0,0,978,0.0,1,0,0,0,0,0,13702.44004912366
11394,2023-06-26,402480.0,0810,31130.0,44,564,2,0,0,0,0.0,2,1,0,0,0,0,12368.149968538439
11395,2023-05-31,1.0,B011,31410.0,486,2019,0,0,0,2600,0.0,1,0,0,0,0,0,0.030729849852262077
11396,2023-03-08,166110.0,B133,31330.0,232,54,0,0,0,2373,0.0,1,0,0,0,0,0,5104.535358959253
11397,2023-05-22,1145600.0,0461,31130.0,44,27,0,113,5,1166,0.0,2,0,0,1,0,1,35204.11599075143
11398,2023-10-12,675500.0,0275,31620.0,202,2469,0,0,0,632,0.0,2,0,0,0,0,0,20758.013575203033
11399,2023-11-13,800000.0,7820,31000.0,555,846,0,77,5,518,0.0,2,0,1,0,0,0,24583.87988180966
11400,2023-05-16,736000.0,6204,31400.0,555,56,0,80,5,796,0.0,2,0,0,1,0,1,22617.16949126489
11401,2023-03-30,152400.0,1110,31770.0,149,654,0,0,0,35,0.0,1,0,0,0,0,0,4683.22911748474
11402,2023-01-31,124000.0,0492,31000.0,555,46,1,21,1,0,21.31,1,0,1,0,0,0,3810.5013816804976
11403,2023-01-31,259173.0,0496,31270.0,157,426,9,48,2,0,0.0,3,0,1,1,0,0,7964.347375760319
11404,2023-05-31,212100.0,B004,31420.0,83,27,0,0,0,26387,0.0,3,0,0,0,0,0,6517.8011536647855
11405,2023-05-31,70700.0,B003,31420.0,83,148,0,0,0,3926,0.0,1,0,0,0,0,0,2172.600384554929
11406,2023-05-31,1337000.0,B002,31810.0,572,792,0,210,8,6501,0.0,5,0,0,1,0,1,41085.80925247439
11407,2023-03-15,238000.0,2980,31300.0,555,337,2,43,2,0,43.35,2,0,1,1,0,0,7313.704264838374
11408,2023-05-31,524000.0,B001,31850.0,389,149,0,0,0,11,0.0,2,0,0,0,0,0,16102.441322585328
11409,2023-05-31,8572211.0,B008,31620.0,252,391,0,0,0,39622,0.0,4,0,0,0,0,0,263422.75693190936
11410,2023-08-29,2542500.0,0720,31620.0,118,1694,0,295,8,2186,0.0,6,0,0,1,0,1,78130.64324937631
11411,2023-05-31,638975.0,B007,31190.0,24,273,0,0,0,69030,0.0,5,0,0,0,0,0,19635.60580934916
11412,2023-03-29,147619.05,7340,31300.0,555,227,1,28,1,0,28.08,1,0,1,0,0,0,4536.311241833568
11413,2023-03-29,2181000.0,7344,31400.0,555,12,0,180,6,870,0.0,3,0,0,1,0,1,67021.80252778358
11414,2023-09-15,589800.0,3284,31100.0,555,126,2,0,0,0,0.0,2,1,0,0,0,0,18124.465442864173
11415,2023-01-18,708000.0,4267,31200.0,555,610,3,91,4,0,91.3,3,0,1,1,0,0,21756.73369540155
11416,2023-10-23,285000.0,1092,31770.0,149,75,6,38,1,0,0.0,3,0,1,1,0,0,8758.007207894692
11417,2023-12-19,2280000.0,7988,31100.0,555,291,6,172,8,0,0.0,6,1,1,1,0,1,70064.05766315754
11418,2023-05-31,248930.0,B037,31780.0,116,28,0,0,0,4526,0.0,1,0,0,0,0,0,7649.581523723598
11419,2023-05-31,1490000.0,B036,31320.0,25,851,0,240,10,65,0.0,6,0,0,1,0,1,45787.47627987049
11420,2023-05-31,31746.0,B035,31450.0,384,605,0,0,0,4379,0.0,2,0,0,0,0,0,975.5498134099117
11421,2023-12-19,3530000.0,5308,31300.0,555,194,5,124,4,0,120.75,5,0,1,1,0,0,108476.36997848513
11422,2023-12-15,349812.0,0160,31280.0,163,289,0,104,4,707,0.0,1,0,0,0,0,1,10749.670236519501
11423,2023-05-31,80000.0,B038,31600.0,475,2792,0,0,0,439,0.0,1,0,0,0,0,0,2458.387988180966
11424,2023-01-05,1.0,B004,31190.0,33,297,0,0,0,1876,0.0,1,0,0,0,0,0,0.030729849852262077
11425,2023-01-05,150000.0,B006,31180.0,462,11,2,39,2,0,41.14,2,0,1,1,0,0,4609.477477839311
11426,2023-05-31,690950.0,B033,31130.0,184,116,0,0,0,5000,0.0,1,0,0,0,0,0,21232.789755420483
11427,2023-01-17,554400.0,0810,31130.0,44,564,2,0,0,0,0.0,2,1,0,0,0,0,17036.628758094095
11428,2023-01-03,962000.0,B063,31350.0,218,7,0,112,4,6605,0.0,5,0,0,0,0,1,29562.11555787612
11429,2023-05-31,9400.0,B031,31220.0,327,681,0,0,0,9410,0.0,2,0,0,0,0,0,288.86058861126355
11430,2023-01-20,180000.0,8256,31000.0,555,28,1,0,0,0,0.0,1,0,0,1,0,0,5531.372973407174
11431,2023-03-08,200000.0,B115,31340.0,563,392,0,0,0,1245,0.0,2,0,0,0,0,0,6145.969970452415
11432,2023-09-20,111000.0,B068,31350.0,412,643,0,19,1,864,0.0,3,0,0,0,0,1,3411.013333601091
11433,2023-05-22,422950.0,0401,31300.0,555,535,1,94,5,0,0.0,1,0,0,0,0,1,12997.189995014245
11434,2023-10-17,1015000.0,0690,31270.0,157,123,0,0,0,1036,0.0,7,0,0,0,0,0,31190.797600046008
11435,2023-12-15,226000.0,0158,31600.0,165,404,0,0,0,10,0.0,1,0,0,0,0,0,6944.946066611229
11436,2023-02-02,226000.0,0860,31200.0,555,245,2,42,2,0,0.0,2,0,1,1,0,0,6944.946066611229
11437,2023-06-28,903000.0,5868,31400.0,555,275,5,86,4,0,85.25,3,0,1,1,0,0,27749.05441659266
11438,2023-10-27,576900.0,6284,31400.0,555,61,5,90,4,0,94.88,3,0,1,1,0,0,17728.05037976999
11439,2023-01-10,377000.0,0255,31320.0,113,23,4,72,3,0,0.0,2,0,1,1,0,0,11585.153394302803
11440,2023-05-31,70700.0,B029,31420.0,83,114,0,0,0,23548,0.0,1,0,0,0,0,0,2172.600384554929
11441,2023-09-20,1425150.0,B049,31350.0,141,403,0,0,0,6982,0.0,3,0,0,0,0,0,43794.6455169513
11442,2023-08-29,532700.0,0788,31770.0,149,509,2,81,4,0,0.0,2,0,0,1,0,1,16369.791016300007
11443,2023-08-29,162360.0,0789,31100.0,555,748,2,54,2,0,0.0,2,0,1,1,0,0,4989.298422013271
11444,2023-01-05,270000.0,B015,31410.0,303,2119,0,0,0,131,0.0,1,0,0,0,0,0,8297.05946011076
11445,2023-10-24,420000.0,4868,31200.0,555,368,2,62,3,0,0.0,2,0,1,1,0,0,12906.536937950072
11446,2023-05-31,1277950.0,B020,31190.0,24,209,0,0,0,56795,0.0,10,0,0,0,0,0,39271.21161869832
11447,2023-08-02,3040600.0,1329,31000.0,555,258,7,134,6,0,0.0,4,0,1,1,0,0,93437.18146078805
11448,2023-09-20,26552.5,B051,31230.0,8,574,0,0,0,7425,0.0,2,0,0,0,0,0,815.9543382021886
11449,2023-09-21,263000.0,A011,31840.0,541,662,2,41,2,0,41.66,2,0,1,1,0,0,8081.950511144925
11450,2023-12-15,315000.0,0145,31190.0,33,157,3,65,2,0,66.06,3,0,1,1,0,0,9679.902703462554
11451,2023-01-03,136000.0,B080,31160.0,357,229,0,0,0,49628,0.0,17,0,0,0,0,0,4179.259579907643
11452,2023-05-31,171800.0,B059,31860.0,248,207,0,0,0,13,0.0,1,0,0,0,0,0,5279.3882046186245
11453,2023-01-03,500.0,B081,31160.0,544,725,0,0,0,1160,0.0,1,0,0,0,0,0,15.364924926131039
11454,2023-10-16,173160.0,3044,31200.0,555,241,2,36,2,0,34.4,2,0,1,1,0,0,5321.180800417701
11455,2023-12-15,310000.0,0180,31770.0,149,86,0,97,3,578,0.0,1,0,0,0,0,1,9526.253454201244
11456,2023-04-21,150000.0,0760,31800.0,483,109,4,107,6,0,0.0,2,0,1,1,0,0,4609.477477839311
11457,2023-01-20,525000.0,8244,31100.0,555,580,3,90,4,0,0.0,3,0,1,1,0,0,16133.17117243759
11458,2023-09-21,269300.0,A004,31290.0,450,1015,0,95,4,547,0.0,1,0,0,0,0,1,8275.548565214176
11459,2023-01-05,131000.0,B025,31190.0,24,596,0,0,0,456,0.0,1,0,0,0,0,0,4025.610330646332
11460,2023-03-30,166000.0,1154,31110.0,42,76,2,40,3,0,41.01,2,0,1,1,0,0,5101.155075475504
11461,2023-05-22,68000.0,0420,31110.0,42,215,1,25,1,0,0.0,1,0,1,0,0,0,2089.6297899538213
11462,2023-05-31,127795.0,B046,31190.0,24,79,0,0,0,16770,0.0,1,0,0,0,0,0,3927.1211618698317
11463,2023-01-18,792000.0,6880,31200.0,555,220,0,0,0,0,0.0,2,0,0,0,0,0,24338.041082991567
11464,2023-12-15,9000.0,0172,31190.0,33,127,1,0,0,0,0.0,1,0,0,1,0,0,276.56864867035864
11465,2023-05-31,426000.0,B049,31600.0,395,242,2,0,0,0,0.0,2,1,0,0,0,0,13090.916037063645
11466,2023-01-05,320000.0,B038,31600.0,547,399,0,116,6,894,0.0,4,0,0,1,0,1,9833.551952723865
11467,2023-05-31,28000.0,B040,31160.0,245,177,0,0,0,1250,0.0,1,0,0,0,0,0,860.4357958633381
11468,2023-05-15,660000.0,7260,31100.0,555,19,3,75,4,0,73.16,3,0,1,1,0,0,20281.70090249297
11469,2023-05-31,69000.0,B044,31800.0,585,5,0,0,0,6369,0.0,3,0,0,0,0,0,2120.359639806083
11470,2023-01-03,10000.0,B094,31220.0,362,93,0,0,0,14902,0.0,2,0,0,0,0,0,307.2984985226208
11471,2023-10-04,947700.0,,,555,298,3,0,0,0,0.0,3,1,0,0,0,0,29122.678704988768
11472,2023-01-24,7500.0,B281,31550.0,145,192,0,0,0,7475,0.0,1,0,0,0,0,0,230.47387389196558
11473,2023-03-08,8000.0,B105,31800.0,483,25,0,0,0,2718,0.0,2,0,0,0,0,0,245.83879881809662
11474,2023-05-25,997533.0,4452,31400.0,555,357,5,66,4,0,0.0,3,0,1,1,0,0,30654.03931267654
11475,2023-01-05,3000.0,B035,31480.0,98,291,0,0,0,120,0.0,1,0,0,0,0,0,92.18954955678622
11476,2023-09-20,149201.0,B075,31600.0,547,88,0,0,0,10086,0.0,5,0,0,0,0,0,4584.924327807354
11477,2023-11-16,60000.0,0420,31110.0,42,381,4,39,2,0,0.0,2,0,1,1,0,0,1843.7909911357247
11478,2023-02-23,136360.0,B016,31440.0,190,1119,0,125,4,601,0.0,4,0,0,0,0,1,4190.322325854457
11479,2023-01-10,160000.0,0200,31660.0,66,2838,4,44,2,0,0.0,2,0,1,1,0,0,4916.775976361932
11480,2023-12-15,103800.0,0120,31190.0,128,102,0,68,3,184,0.0,1,0,0,0,0,1,3189.758414664803
11481,2023-04-14,390000.0,0091,31310.0,375,485,0,134,6,3720,0.0,2,0,0,0,0,1,11984.64144238221
11482,2023-09-20,15000.0,B017,31410.0,104,305,0,0,0,4125,0.0,1,0,0,0,0,0,460.94774778393116
11483,2023-10-06,245460.0,8628,31400.0,555,147,2,37,2,0,0.0,2,0,1,1,0,0,7542.948944736248
11484,2023-02-23,401680.0,B011,31780.0,116,98,0,0,0,142,0.0,1,0,0,0,0,0,12343.566088656631
11485,2023-09-11,525000.0,0472,31130.0,44,385,2,68,3,0,68.64,2,0,1,1,0,0,16133.17117243759
11486,2023-01-03,285600.0,B023,31380.0,383,165,0,0,0,730,0.0,1,0,0,0,0,0,8776.44511780605
11487,2023-02-17,450000.0,6652,31200.0,555,86,3,54,3,0,0.0,3,0,1,1,0,0,13828.432433517932
11488,2023-01-10,232320.0,0206,31100.0,555,475,5,21,1,0,0.0,3,0,1,1,0,0,7139.158717677526
11489,2023-08-25,166000.0,1730,31600.0,395,201,2,45,3,0,0.0,2,0,1,1,0,0,5101.155075475504
11490,2023-03-10,1500000.0,B133,31330.0,232,54,0,0,0,2373,0.0,1,1,0,0,0,0,46094.77477839311
11491,2023-12-29,100000.0,7388,31000.0,555,60,2,42,2,0,0.0,2,0,1,1,0,0,3072.9849852262073
11492,2023-12-15,1598490.0,0118,31800.0,247,2371,0,246,8,4677,0.0,6,0,0,1,0,1,49121.35769034241
11493,2023-04-14,200000.0,0088,31830.0,424,33,3,610,0,0,0.0,2,0,0,0,1,0,6145.969970452415
11494,2023-09-20,4000.0,B020,31260.0,237,1342,0,0,0,4825,0.0,2,0,0,0,0,0,122.91939940904831
11495,2023-03-17,140700000.0,7948,31000.0,555,4,0,1316,39,7350,0.0,21,0,1,1,1,0,4323689.874213274
11496,2023-02-23,42797156.0,B006,31180.0,462,44,0,0,0,11235,0.0,26,0,0,0,0,0,1315150.177983837
11497,2023-03-10,72000.0,B149,31340.0,584,1073,0,0,0,691,0.0,1,0,0,0,0,0,2212.549189362869
11498,2023-01-10,902600.0,0210,31780.0,116,282,0,151,7,2012,0.0,3,0,0,1,0,1,27736.76247665175
11499,2023-03-03,156000.0,0700,31270.0,588,682,0,0,0,452,0.0,1,0,0,0,0,0,4793.856576952883
11500,2023-11-28,195000.0,0010,31870.0,263,1083,0,85,4,103,0.0,1,0,0,0,0,1,5992.320721191105
11501,2023-11-28,516000.0,0011,31140.0,282,527,3,65,3,0,64.02,3,0,0,1,0,1,15856.602523767233
11502,2023-02-23,353765.0,B002,31700.0,56,96,0,0,0,25,0.0,1,0,0,0,0,0,10871.145332985494
11503,2023-09-20,440000.0,B008,31550.0,145,434,0,0,0,1106,0.0,4,0,0,0,0,0,13521.133934995312
11504,2023-10-05,1904.0,B008,31270.0,588,7,0,0,0,1904,0.0,1,0,0,0,0,0,58.50963411870699
11505,2023-10-05,3.0,B009,31700.0,351,1126,0,0,0,554,0.0,3,0,0,0,0,0,0.09218954955678622
11506,2023-09-20,5500.0,B007,31210.0,556,109,0,0,0,2671,0.0,1,0,0,0,0,0,169.01417418744143
11507,2023-01-03,38500.0,B033,31800.0,274,108,0,0,0,3180,0.0,1,0,0,0,0,0,1183.0992193120899
11508,2023-10-27,591200.0,8809,31100.0,555,862,0,99,4,592,0.0,2,0,0,1,0,1,18167.48723265734
11509,2023-01-05,375000.0,B059,31430.0,229,1353,0,0,0,2320,0.0,5,0,0,0,0,0,11523.693694598278
11510,2023-03-10,889600.0,B141,31870.0,52,129,0,0,0,61353,0.0,1,0,0,0,0,0,27337.274428572342
11511,2023-07-04,89149.71,0100,31800.0,247,1870,0,84,5,1257,0.0,1,0,0,0,0,1,2739.557202672707
11512,2023-02-23,1044000.0,B009,31850.0,389,1,3,0,0,0,0.0,3,1,0,0,0,0,32081.963245761606
11513,2023-09-11,379660.0,0487,31270.0,157,242,4,64,3,0,64.02,2,0,1,1,0,0,11666.894794909822
11514,2023-11-30,240000.0,6160,31300.0,555,34,3,27,1,0,28.57,3,0,1,1,0,0,7375.163964542899
11515,2023-02-23,31300.0,B008,31870.0,52,132,0,0,0,12925,0.0,1,0,0,0,0,0,961.8443003758028
11516,2023-01-05,116000.0,B054,31440.0,15,741,0,48,1,185,0.0,2,0,0,0,0,1,3564.6625828624015
11517,2023-06-05,334500.0,0440,31620.0,252,1593,0,108,4,479,0.0,1,0,0,0,0,1,10279.134775581662
11518,2023-06-21,223000.0,0196,31370.0,454,2076,0,83,4,383,0.0,1,0,0,0,0,1,6852.756517054444
11519,2023-04-28,10600.0,B091,31600.0,395,79,0,0,0,252,0.0,1,0,0,0,0,0,325.73640843397794
11520,2023-12-15,2106500.0,0108,31820.0,417,214,0,102,4,3047,0.0,5,0,0,1,0,1,64732.42871379007
11521,2023-10-20,285600.0,8244,31100.0,555,587,5,38,1,0,0.0,3,0,1,1,0,0,8776.44511780605
11522,2023-09-20,2000.0,B012,31260.0,237,472,0,0,0,1139,0.0,1,0,0,0,0,0,61.459699704524155
11523,2023-10-05,1869000.0,B005,31230.0,322,204,0,408,12,22630,0.0,7,0,0,1,0,1,57434.089373877825
11524,2023-11-28,40000.0,0007,31210.0,323,1050,0,32,2,170,0.0,2,0,0,1,0,1,1229.193994090483
11525,2023-04-28,424000.0,B098,31330.0,341,3048,0,0,0,950,0.0,4,0,0,0,0,0,13029.45633735912
11526,2023-03-10,911100.0,B116,31350.0,170,123,0,70,2,51433,0.0,2,0,0,0,0,1,27997.966200395975
11527,2023-01-10,804000.0,0220,31840.0,32,407,3,0,0,0,0.0,3,1,0,0,0,0,24706.799281218708
11528,2023-10-18,131506.0,8088,31400.0,555,160,2,17,1,0,0.0,2,0,1,1,0,0,4041.159634671576
11529,2023-02-23,56000.0,B034,31310.0,474,1122,0,0,0,1600,0.0,1,0,0,0,0,0,1720.8715917266761
11530,2023-09-20,60000.0,B038,31260.0,523,2156,0,0,0,11044,0.0,6,0,0,0,0,0,1843.7909911357247
11531,2023-07-25,36000.0,0530,31220.0,286,99,0,120,3,60,0.0,1,0,0,0,0,1,1106.2745946814346
11532,2023-11-30,129000.0,6196,31400.0,555,394,1,0,0,0,0.0,1,1,0,0,0,0,3964.1506309418082
11533,2023-01-10,225000.0,0228,31100.0,555,5,2,72,3,0,0.0,2,0,1,1,0,0,6914.216216758966
11534,2023-07-04,170000.0,0130,31140.0,186,745,2,42,2,0,0.0,2,0,1,1,0,0,5224.074474884553
11535,2023-09-20,96000.0,B040,31560.0,380,700,0,0,0,751,0.0,1,0,0,0,0,0,2950.065585817159
11536,2023-01-05,3.0,B065,31190.0,33,286,0,0,0,78,0.0,3,0,0,0,0,0,0.09218954955678622
11537,2023-03-10,365000.0,7116,31500.0,555,247,0,67,3,260,0.0,1,0,0,0,0,1,11216.395196075657
11538,2023-01-03,996000.0,B048,31320.0,35,99,6,200,6,0,175.66,2,0,1,1,0,0,30606.93045285303
11539,2023-01-03,15000.0,B046,31530.0,89,238,0,0,0,1030,0.0,1,0,0,0,0,0,460.94774778393116
11540,2023-02-23,1144000.0,B030,31380.0,358,201,0,215,6,1624,0.0,2,0,0,1,0,1,35154.94823098781
11541,2023-11-28,409800.0,0015,31150.0,230,244,2,0,0,0,42.9,2,1,0,0,0,0,12593.092469456999
11542,2023-10-05,55000.0,B013,31420.0,386,19,0,0,0,1910,0.0,2,0,0,0,0,0,1690.141741874414
11543,2023-02-23,1.0,B031,31590.0,285,284,0,0,0,109,0.0,1,0,0,0,0,0,0.030729849852262077
11544,2023-11-28,736000.0,0016,31450.0,57,714,2,0,0,0,0.0,2,1,0,0,0,0,22617.16949126489
11545,2023-09-20,360000.0,B048,31600.0,475,1159,0,0,0,7500,0.0,1,0,0,0,0,0,11062.745946814348
11546,2023-11-28,135000.0,0018,31460.0,26,170,0,0,0,200,0.0,1,0,0,1,0,0,4148.52973005538
11547,2023-09-20,40000.0,B047,31110.0,244,1737,0,0,0,621,0.0,1,0,0,0,0,0,1229.193994090483
11548,2023-11-28,135000.0,0019,31460.0,26,171,0,69,4,290,0.0,1,0,0,0,0,1,4148.52973005538
11549,2023-04-14,235000.0,0084,31600.0,299,803,0,0,0,893,0.0,2,0,0,0,0,0,7221.514715281587
11550,2023-04-14,2012000.0,0083,31320.0,409,203,0,308,10,7840,0.0,4,0,0,1,0,1,61828.457902751295
11551,2023-11-28,184800.0,0031,31420.0,28,1301,3,64,3,0,0.0,3,0,1,1,0,0,5678.876252698032
11552,2023-02-23,416400.0,B023,31660.0,94,118,0,176,8,18731,0.0,4,0,0,0,0,1,12795.909478481928
11553,2023-09-20,425250.0,B028,31190.0,233,906,0,0,0,240,0.0,1,0,0,0,0,0,13067.868649674447
11554,2023-02-23,243300.0,B021,31530.0,297,145,0,0,0,7987,0.0,3,0,0,0,0,0,7476.572469055362
11555,2023-09-20,433000.0,X015,31560.0,100,134,0,135,4,898,0.0,2,0,0,1,0,1,13306.024986029477
11556,2023-07-25,108000.0,0540,31320.0,113,128,3,0,0,0,0.0,3,0,0,1,0,0,3318.823784044304
11557,2023-02-23,1.0,B022,31190.0,442,578,0,0,0,3521,0.0,1,0,0,0,1,0,0.030729849852262077
11558,2023-09-20,3325350.0,B029,31350.0,141,415,0,0,0,28060,0.0,7,0,0,0,0,0,102187.5062062197
