Saison;Compagnie Operating;Numéro de vol;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période;Date de fin  de période;Compagnie propriétaire;Type Avion
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;2;2;17:40;19:35;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;3;3;17:40;19:35;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;4;4;17:40;19:35;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;5;5;17:40;19:35;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;7;7;17:40;19:35;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1050;Thai Flying Helicopter Service;3165;Charles de Gaulle International Airport;Copenhagen Kastrup Airport;6;6;17:40;19:35;;;Sham Wing Airlines;Airbus A319
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;6;6;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;1;1;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;2;2;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;3;3;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;4;4;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1050;Sham Wing Airlines;3165;Bristol Airport;Amsterdam Airport Schiphol;5;5;09:00;10:15;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;1;1;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;2;2;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;3;3;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;4;4;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;5;5;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;7;7;20:20;22:20;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1051;#N/A;;Copenhagen Kastrup Airport;Charles de Gaulle International Airport;6;6;20:20;22:20;;;Sham Wing Airlines;Airbus A319
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;7;7;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;1;1;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;2;2;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;3;3;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;4;4;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;5;5;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1051;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;6;6;11:55;13:10;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;1;1;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;2;2;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;3;3;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;4;4;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;5;5;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;6;6;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1052;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;7;7;13:40;15:00;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;6;6;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;1;1;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;2;2;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;3;3;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;4;4;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;5;5;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1053;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;7;7;15:40;16:55;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;6;6;17:25;18:50;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;1;1;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;2;2;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;3;3;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;4;4;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;5;5;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1054;#N/A;;Bristol Airport;Amsterdam Airport Schiphol;7;7;17:25;18:50;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;6;6;20:50;22:05;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;1;1;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;2;2;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;3;3;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;4;4;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;5;5;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1057;#N/A;;Amsterdam Airport Schiphol;Bristol Airport;7;7;20:50;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;6;6;09:50;10:45;;;SASCO Airlines;Embraer 170
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;7;7;09:50;10:45;;;SASCO Airlines;Embraer 170
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;1;1;09:50;10:45;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;2;2;09:50;10:45;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;3;3;09:50;10:45;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;4;4;09:50;10:45;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1058;Thai Flying Helicopter Service;8342;Charles de Gaulle International Airport;Newcastle Airport;5;5;09:50;10:45;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;1;1;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;3;3;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;4;4;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;5;5;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;2;2;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1058;Sham Wing Airlines;8342;Cardiff International Airport;Amsterdam Airport Schiphol;6;6;06:00;07:25;;;Wings Airline;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;6;6;11:20;14:15;;;SASCO Airlines;Embraer 170
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;7;7;11:20;14:15;;;SASCO Airlines;Embraer 170
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;1;1;11:20;14:15;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;2;2;11:20;14:15;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;3;3;11:20;14:15;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;4;4;11:20;14:15;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1059;Thai Flying Helicopter Service;8343;Newcastle Airport;Charles de Gaulle International Airport;5;5;11:20;14:15;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;1;1;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;2;2;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;4;4;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;5;5;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;6;6;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;7;7;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1059;Sham Wing Airlines;8343;Amsterdam Airport Schiphol;Cardiff International Airport;3;3;08:30;09:45;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1060;Thai Flying Helicopter Service;2447;Charles de Gaulle International Airport;Zvartnots International Airport;6;6;13:00;20:40;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1060;Thai Flying Helicopter Service;2447;Charles de Gaulle International Airport;Zvartnots International Airport;2;2;13:00;20:40;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;1;1;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;2;2;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;4;4;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;5;5;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;6;6;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;7;7;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1060;Sham Wing Airlines;2447;Cardiff International Airport;Amsterdam Airport Schiphol;3;3;10:15;11:35;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1061;Thai Flying Helicopter Service;2448;Zvartnots International Airport;Charles de Gaulle International Airport;7;7;09:15;11:55;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1061;Thai Flying Helicopter Service;2448;Zvartnots International Airport;Charles de Gaulle International Airport;3;3;09:15;11:55;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;1;1;15:30;18:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;6;6;15:30;18:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;2;2;15:30;18:10;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;3;3;15:30;18:10;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;4;4;15:30;18:10;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;5;5;15:30;18:10;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1062;#N/A;;Charles de Gaulle International Airport;Stockholm-Arlanda Airport;7;7;15:30;18:10;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;1;1;19:05;21:50;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;6;6;19:05;21:50;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;2;2;19:05;21:50;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;3;3;19:05;21:50;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;4;4;19:05;21:50;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;5;5;19:05;21:50;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;1063;Thai Flying Helicopter Service;8347;Stockholm-Arlanda Airport;Charles de Gaulle International Airport;7;7;19:05;21:50;;;Sham Wing Airlines;Airbus A321
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;1;1;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;2;2;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;3;3;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;4;4;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;5;5;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;7;7;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Thai Flying Helicopter Service;1063;Sham Wing Airlines;8347;Amsterdam Airport Schiphol;Cardiff International Airport;6;6;15:40;16:55;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1064;Thai Flying Helicopter Service;8348;Charles de Gaulle International Airport;Birmingham International Airport;1;1;13:40;14:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1064;Thai Flying Helicopter Service;8348;Charles de Gaulle International Airport;Birmingham International Airport;2;2;13:40;14:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1064;Thai Flying Helicopter Service;8348;Charles de Gaulle International Airport;Birmingham International Airport;3;3;13:40;14:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1064;Thai Flying Helicopter Service;8348;Charles de Gaulle International Airport;Birmingham International Airport;4;4;13:40;14:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;1064;Thai Flying Helicopter Service;8348;Charles de Gaulle International Airport;Birmingham International Airport;5;5;13:40;14:00;;;Sham Wing Airlines;Airbus A318
