index,date_mutation,valeur_fonciere,num_voie,type_voie,code_voie,voie,code_postal,commune,code_dep,code_com,no_plan,no_vol,nb_lot,code_typ_local,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison
05/12/2023,05/12/2023,1.0,,,B063,ENVIE,31560,ST LEON,31,495,778,,0,,0,0,1324,0.0,1,0,0,0,0,0
24/05/2023,24/05/2023,156229.0,34,RUE,5324,DE LONDRES,31100,TOULOUSE,31,555,24,,0,1,64,4,257,0.0,1,0,0,0,0,1
10/03/2023,10/03/2023,8778.0,,,B053,LE SAGAYOT,31600,ST CLAR DE RIVIERE,31,475,2481,,0,,0,0,1463,0.0,6,0,0,0,0,0
28/09/2023,28/09/2023,510000.0,6,RUE,0570,DU PIC D ANETO,31240,L UNION,31,561,84,,0,3,120,5,990,0.0,2,0,0,1,0,1
10/03/2023,10/03/2023,30000.0,,,B052,CROCS,31370,BERAT,31,65,218,,0,,0,0,22395,0.0,2,0,0,0,0,0
04/07/2023,04/07/2023,145000.0,6,PL,0034,DE L'EGLISE,31460,LA SALVETAT LAURAGAIS,31,527,83,,0,1,120,4,115,0.0,1,0,0,0,0,1
06/09/2023,06/09/2023,438300.0,2,RUE,1173,DE BIR HAKEIM,31400,TOULOUSE,31,555,97,,5,2,73,4,0,73.16,3,0,1,1,0,0
25/10/2023,25/10/2023,753300.0,3,RUE,1360,JACQUELINE AURIOL,31650,ST ORENS DE GAMEVILLE,31,506,176,,3,3,80,4,0,0.0,3,0,0,1,0,1
16/02/2023,16/02/2023,519000.0,36,AV,0738,DU ONZE NOVEMBRE 1918,31700,BLAGNAC,31,69,135,,5,3,66,4,0,64.41,3,0,1,1,0,0
05/12/2023,05/12/2023,3200.0,,,B066,LAGARNERE,31160,MONTASTRUC-DE-SALIES,31,357,545,,0,,0,0,8503,0.0,4,0,0,0,0,0
04/07/2023,04/07/2023,794100.0,200,CHE,0031,DE COTITE,31620,FRONTON,31,202,1647,,0,1,88,4,916,0.0,3,0,0,0,0,1
30/06/2023,30/06/2023,300000.0,,,B077,LAMOTHE,31330,ST CEZERT,31,473,8,,0,,0,0,125560,0.0,2,0,0,0,0,0
11/07/2023,11/07/2023,385100.0,11,RUE,4682,JEANNE DE SEGLA,31200,TOULOUSE,31,555,684,,0,1,109,5,225,0.0,1,0,0,0,0,1
07/09/2023,07/09/2023,83000.0,39,ALL,0370,DE LA LIBERATION,31370,RIEUMES,31,454,686,,0,,0,0,437,0.0,1,0,0,0,0,0
29/03/2023,29/03/2023,1001400.0,,,B023,LA MAILHOLE,31430,SENARENS,31,543,389,,0,,0,0,32590,0.0,2,0,0,0,0,0
29/03/2023,29/03/2023,873000.0,,,B022,LAUBIS,31840,SEILH,31,541,912,,3,,0,0,0,0.0,3,1,0,0,0,0
15/12/2023,15/12/2023,586500.0,11,RUE,0436,DES ARCS ST CYPRIEN,31300,TOULOUSE,31,555,43,,3,3,58,3,0,56.58,3,0,1,1,0,0
29/03/2023,29/03/2023,1.40196E7,,,B024,SOULAN DE REMU,31230,CAZAC,31,593,27,,0,,0,0,215924,0.0,28,0,0,0,0,0
12/05/2023,12/05/2023,276000.0,,RUE,5920,MICHEL ANGE,31200,TOULOUSE,31,555,141,,1,,0,0,0,0.0,1,1,0,0,0,0
10/05/2023,10/05/2023,141636.0,,,B121,LA RUE,31390,CARBONNE,31,107,1462,,0,,0,0,2144,0.0,3,0,0,0,0,0
29/03/2023,29/03/2023,44000.0,,,B020,LA LANO DES COUAIS,31440,ARLOS,31,17,289,,0,,0,0,1315,0.0,2,0,0,0,0,0
13/07/2023,13/07/2023,525660.0,16,ALL,0840,DE BARCELONE,31000,TOULOUSE,31,555,457,,6,3,77,4,0,0.0,4,0,1,1,0,0
25/07/2023,25/07/2023,402000.0,245,RTE,0242,DES CHAMPS,31510,SAUVETERRE-DE-COMMINGES,31,535,562,,0,1,94,3,4520,0.0,2,0,0,1,0,1
24/04/2023,24/04/2023,15000.0,16,RUE,4276,D HYERES,31500,TOULOUSE,31,555,7,,1,3,0,0,0,0.0,1,0,0,1,0,0
26/09/2023,26/09/2023,187000.0,1,CHE,6140,DE MOUNEDE,31100,TOULOUSE,31,555,117,,2,2,36,2,0,36.07,2,0,1,1,0,0
05/12/2023,05/12/2023,390000.0,,,B052,FONDS DE L ILLE,31310,RIEUX,31,455,1573,,0,,0,0,127,0.0,3,0,0,1,0,0
10/03/2023,10/03/2023,104000.0,,,B068,LE FAUBOURG,31590,VERFEIL,31,573,168,,0,,0,0,104,0.0,2,0,0,1,0,0
21/07/2023,21/07/2023,237600.0,1,RUE,8708,VAN DYCK,31200,TOULOUSE,31,555,285,,2,3,69,3,0,69.8,2,0,1,1,0,0
25/10/2023,25/10/2023,253440.0,5,RUE,1370,CAROLINE AIGLE,31650,ST ORENS DE GAMEVILLE,31,506,114,,2,3,0,0,0,0.0,2,0,0,1,0,0
10/05/2023,10/05/2023,1292400.0,,,B112,PAS DES TROIS FRAYRES,31380,PAULHAC,31,407,382,,0,,0,0,5854,0.0,3,0,0,0,0,0
12/10/2023,12/10/2023,120000.0,19,RUE,0104,ALBANIE REGOURD,31000,TOULOUSE,31,555,628,,0,,0,0,76,0.0,1,0,0,0,0,0
30/01/2023,30/01/2023,342000.0,1,RUE,1360,JACQUELINE AURIOL,31650,ST ORENS DE GAMEVILLE,31,506,177,,3,3,46,2,0,0.0,3,0,1,1,0,0
05/07/2023,05/07/2023,560650.0,8,IMP,1882,DU CHANOINE CONTRASTY,31500,TOULOUSE,31,555,99,,0,1,130,5,394,0.0,1,0,0,0,0,1
12/10/2023,12/10/2023,240200.0,5,AV,0105,ASSOLELHAT,31320,CASTANET TOLOSAN,31,113,221,,2,2,39,1,0,38.83,2,0,1,1,0,0
31/05/2023,31/05/2023,1230000.0,12,PL,7300,DU RAVELIN,31300,TOULOUSE,31,555,134,,5,3,74,3,0,72.46,3,0,1,1,0,0
07/09/2023,07/09/2023,243550.0,9001,RUE,0386,JEAN PIERRE RIVES,31270,CUGNAUX,31,157,132,,0,1,85,4,193,0.0,1,0,0,0,0,1
12/10/2023,12/10/2023,106500.0,19,RUE,0106,DU TILLEUL,31220,PALAMINY,31,406,164,,0,1,86,3,68,0.0,1,0,0,0,0,1
01/09/2023,01/09/2023,284400.0,137,RTE,3410,DE TARBES,31170,TOURNEFEUILLE,31,557,359,,4,4,84,0,0,36.27,4,0,0,0,1,0
27/07/2023,27/07/2023,459000.0,1,RUE,5675,MARGUERITE DURAS,31200,TOULOUSE,31,555,384,,3,3,65,3,0,64.8,3,0,1,1,0,0
12/10/2023,12/10/2023,430500.0,2,AV,0101,DES MURIERS,31120,ROQUES,31,458,381,,9,3,52,3,0,0.0,3,0,1,1,0,0
10/05/2023,10/05/2023,1292400.0,,,B119,PESSOS LOUNGUOS DE FOUNTIN,31660,BESSIERES,31,66,398,,0,,0,0,11855,0.0,3,0,0,0,0,0
29/03/2023,29/03/2023,180100.0,,,B036,LE RAMIER,31810,VENERQUE,31,572,206,,0,,0,0,980,0.0,1,0,0,0,0,0
06/07/2023,06/07/2023,421200.0,30,RUE,5495,ROBERT MAFFRE,31100,TOULOUSE,31,555,320,,2,,0,0,0,0.0,2,1,0,0,0,0
29/03/2023,29/03/2023,989500.0,,,B030,LAS TRAOUESSOS,31210,POINTIS-DE-RIVIERE,31,426,29,,0,,222,8,14720,0.0,5,0,0,1,0,1
29/03/2023,29/03/2023,37000.0,,,B032,BAZERT,31600,MURET,31,395,5,,0,,0,0,9192,0.0,2,0,0,0,0,0
29/03/2023,29/03/2023,3504900.0,,,B031,PAGUERES DE TARTANAC,31430,SENARENS,31,543,341,,0,,0,0,18845,0.0,7,0,0,0,0,0
10/03/2023,10/03/2023,300000.0,,,B039,LA CALLEVE,31590,VERFEIL,31,573,982,,0,,0,0,1242,0.0,3,0,0,0,0,0
30/06/2023,30/06/2023,10000.0,,,B052,LES OUILLERES,31220,LE PLAN,31,425,788,,0,,0,0,880,0.0,1,0,0,0,0,0
30/06/2023,30/06/2023,1650000.0,,,B050,FERRIE NORD,31120,PORTET SUR GARONNE,31,433,43,,0,,0,0,1327,0.0,3,0,0,0,0,0
16/11/2023,16/11/2023,254000.0,,RTE,0700,DE TOURNEFEUILLE,31270,CUGNAUX,31,157,45,,0,,0,0,1608,0.0,2,0,0,0,0,0
29/03/2023,29/03/2023,449408.0,,,B004,ALCROS,31660,BUZET-SUR-TARN,31,94,623,,2,,0,0,116,0.0,3,1,0,0,0,0
13/07/2023,13/07/2023,350000.0,21,CHE,0810,DES PRATS MAJOUS,31320,CASTANET TOLOSAN,31,113,170,,0,1,99,5,401,0.0,1,0,0,0,0,1
09/05/2023,09/05/2023,1200000.0,89,CHE,4380,DES IZARDS,31200,TOULOUSE,31,555,48,,0,1,116,4,1123,0.0,1,0,0,0,0,1
10/03/2023,10/03/2023,900.0,,,B032,CHEMIN DE LA HONTOUARD,31600,LHERM,31,299,301,,0,,0,0,1462,0.0,1,0,0,0,0,0
05/12/2023,05/12/2023,20000.0,,,B040,ROUGE,31190,GRAZAC,31,231,517,,0,,0,0,1826,0.0,1,0,0,0,0,0
12/10/2023,12/10/2023,234000.0,17,PL,0120,DE L AVEYRON,31770,COLOMIERS,31,149,257,,4,2,57,3,0,0.0,2,0,1,1,0,0
25/07/2023,25/07/2023,633300.0,465,RTE,0215,DE VILLATE,31600,EAUNES,31,165,91,,3,,0,0,0,0.0,3,1,0,0,0,0
04/07/2023,04/07/2023,1653260.0,234,ALL,0050,DE NANBOURS,31650,AUZIELLE,31,36,1055,,0,1,245,11,2166,0.0,5,0,0,1,0,1
04/07/2023,04/07/2023,138000.0,1,RUE,0053,FRANCOIS RABELAIS,31700,CORNEBARRIEU,31,150,1358,,1,1,44,2,0,45.4,1,0,0,0,0,1
10/03/2023,10/03/2023,3600000.0,,,B033,LE PETIT DEPOSIT,31140,LAUNAGUET,31,282,106,,0,,0,0,6149,0.0,6,0,0,0,0,0
05/12/2023,05/12/2023,123000.0,,,B046,LE LAUZIS,31380,GRAGNAGUE,31,228,1405,,0,,0,0,351,0.0,1,0,0,0,0,0
05/12/2023,05/12/2023,800.0,,,B049,FUECH,31160,MONTASTRUC-DE-SALIES,31,357,956,,0,,0,0,1790,0.0,1,0,0,0,0,0
04/07/2023,04/07/2023,220000.0,46,AV,0060,DE L HERS,31450,BAZIEGE,31,48,1503,,4,2,51,2,0,0.0,2,0,1,1,0,0
29/03/2023,29/03/2023,412000.0,,,B001,AL SOUSTRE,31140,MONTBERON,31,364,210,,0,1,152,5,1097,0.0,1,0,0,0,0,1
30/06/2023,30/06/2023,616380.0,1,,B064,SAINTE ANNE,31410,ST SULPICE SUR LEZE,31,517,2336,,0,1,81,4,396,0.0,3,0,0,0,0,1
30/06/2023,30/06/2023,480000.0,,,B063,LE VILLAGE,31450,AYGUESVIVES,31,4,332,,0,,0,0,162,0.0,2,1,0,0,0,0
29/03/2023,29/03/2023,146956.16,,,B019,CAP DE VERDUC,31210,FRANQUEVIELLE,31,197,7,,0,,0,0,7600,0.0,3,0,0,0,0,0
10/03/2023,10/03/2023,1125000.0,,,B049,TREMESAYGUES,31110,ST-MAMET,31,500,2,,0,,0,0,1422,0.0,1,0,0,0,0,0
04/07/2023,04/07/2023,236000.0,2,SQ,0047,DE L AQUILON,31700,CORNEBARRIEU,31,150,298,,4,3,38,2,0,0.0,2,0,1,1,0,0
28/11/2023,28/11/2023,251000.0,24,GPL,0111,LA GRAND PLACE,31600,ST CLAR DE RIVIERE,31,475,1781,,2,2,60,3,0,0.0,2,0,1,1,0,0
25/07/2023,25/07/2023,744000.0,,CHE,0220,DE VIGNAUX,31840,AUSSONNE,31,32,407,,3,,0,0,0,0.0,3,1,0,0,0,0
28/11/2023,28/11/2023,700000.0,3,ALL,0112,DU GENERAL BAVILLE,31620,FRONTON,31,202,424,,0,1,217,8,2008,0.0,2,0,0,1,0,1
29/03/2023,29/03/2023,16000.0,,,B018,LA LANDE,31580,SEDEILHAC,31,539,5,,0,,0,0,9818,0.0,1,0,0,0,0,0
04/07/2023,04/07/2023,977000.0,7,AV,0044,RENE CASSIN,31570,STE FOY D AIGREFEUILLE,31,480,808,,0,1,175,7,1710,0.0,2,0,0,1,0,1
12/10/2023,12/10/2023,653000.0,1,RUE,0130,DES VIGNES,31330,LARRA,31,592,313,,0,,0,0,1234,0.0,6,0,0,1,0,0
11/05/2023,11/05/2023,420000.0,1,IMP,4591,JEAN-FRANCOIS CAILHAVA,31200,TOULOUSE,31,555,394,,2,2,69,3,0,71.0,2,0,1,1,0,0
04/07/2023,04/07/2023,230000.0,37,ALL,0045,DES ARDENNES,31770,COLOMIERS,31,149,294,,0,1,81,4,165,0.0,1,0,0,0,0,1
30/06/2023,30/06/2023,20000.0,,,B069,LA VILLE,31220,LE PLAN,31,425,682,,0,,0,0,86,0.0,2,0,0,0,0,0
05/12/2023,05/12/2023,358435.0,,,B031,LA GRAVE,31160,JUZET-D IZAUT,31,245,43,,0,,0,0,6477,0.0,2,0,0,0,0,0
04/07/2023,04/07/2023,270650.0,32,AV,0040,DE BOUQUIER,31410,LAVERNOSE-LACASSE,31,287,1048,,0,1,92,4,1341,0.0,1,0,0,0,0,1
25/07/2023,25/07/2023,1095000.0,68,RUE,2888,EDMOND ROSTAND,31200,TOULOUSE,31,555,487,,3,,0,0,0,0.0,3,1,0,0,0,0
05/12/2023,05/12/2023,14000.0,,,B033,JOB,31160,JUZET-D IZAUT,31,245,927,,0,,0,0,3830,0.0,4,0,0,0,0,0
10/03/2023,10/03/2023,660000.0,,,B045,A LEVESQUE,31370,LABASTIDE CLERMONT,31,250,152,,0,,0,0,56807,0.0,6,1,0,0,0,0
23/06/2023,23/06/2023,18000.0,20,BD,5080,LASCROSSES,31000,TOULOUSE,31,555,86,,1,3,0,0,0,0.0,1,0,0,1,0,0
05/12/2023,05/12/2023,3500.0,,,B039,MOUNT,31160,JUZET-D IZAUT,31,245,211,,0,,0,0,1990,0.0,1,0,0,0,0,0
10/05/2023,10/05/2023,100000.0,9001,,B139,PEYSSOU,31250,REVEL,31,451,497,,0,4,18,0,191,0.0,2,0,0,0,1,0
31/05/2023,31/05/2023,1049600.0,43,RUE,7320,RAYMOND IV,31000,TOULOUSE,31,555,62,,7,3,67,3,0,0.0,4,0,1,1,0,0
12/10/2023,12/10/2023,459800.0,2,CHE,0122,DE LADOUX,31790,ST JORY,31,490,310,,2,,0,0,0,0.0,2,1,0,0,0,0
31/03/2023,31/03/2023,23000.0,,,B223,VILLAGE,31310,MONTBRUN BOCAGE,31,365,700,,0,,0,0,51,0.0,1,0,0,0,0,0
07/09/2023,07/09/2023,1319600.0,31,RUE,0360,DE L'EGLISE,31780,CASTELGINEST,31,116,120,,4,,0,0,0,0.0,4,1,0,0,0,0
29/03/2023,29/03/2023,2516.0,,,B012,LE CHAMP DU PUITS,31870,LAGARDELLE SUR LEZE,31,263,1760,,0,,0,0,1789,0.0,1,0,0,0,0,0
29/03/2023,29/03/2023,485000.0,,,B011,BOUILLET,31590,LAVALETTE,31,285,1111,,0,,0,0,181,0.0,1,0,0,0,0,0
31/03/2023,31/03/2023,2800000.0,,,B222,LES POUDRES,31400,TOULOUSE,31,555,60,,0,,0,0,671,0.0,1,0,0,0,0,0
18/08/2023,18/08/2023,267080.0,6,IMP,8255,SIMONE DE BEAUVOIR,31200,TOULOUSE,31,555,55,,2,3,44,2,0,43.65,2,0,1,1,0,0
28/11/2023,28/11/2023,205400.0,39,AV,0107,D'ENSABOYO,31820,PIBRAC,31,417,73,,0,1,72,3,185,0.0,1,0,0,0,0,1
28/09/2023,28/09/2023,520500.0,10,RUE,0653,JACQUES GUIGNARD,31490,LEGUEVIN,31,291,156,,3,3,65,3,0,65.4,3,0,1,1,0,0
28/02/2023,28/02/2023,1017500.0,449,,B080,DAX,31290,AVIGNONET LAURAGAIS,31,37,55,,0,3,64,3,260,0.0,4,0,0,1,0,1
09/03/2023,09/03/2023,318996.0,2,RUE,4617,JEAN DAUSSET,31200,TOULOUSE,31,555,517,,2,2,61,3,0,0.0,2,0,1,1,0,0
28/02/2023,28/02/2023,294000.0,80,,B082,LE VILLAGE,31420,AULON,31,23,135,,0,1,96,4,947,0.0,3,0,0,0,0,1
10/02/2023,10/02/2023,15000.0,24,CHE,1103,DE LA MONTAGNE NOIRE,31250,REVEL,31,451,490,,0,,0,0,1458,0.0,1,0,0,0,0,0
16/02/2023,16/02/2023,555000.0,10,RUE,0653,JACQUES GUIGNARD,31490,LEGUEVIN,31,291,156,,3,3,76,4,0,75.33,3,0,1,1,0,0
13/02/2023,13/02/2023,28000.0,38,AV,5347,LOUIS ARISTE PASSERIEU,31100,TOULOUSE,31,555,121,,1,2,22,2,0,22.05,1,0,1,0,0,0
28/02/2023,28/02/2023,265860.0,,,B089,LA PIGNOLE,31790,ST JORY,31,490,33,,0,,0,0,1256,0.0,1,0,0,0,0,0
23/05/2023,23/05/2023,524550.0,37,RUE,6605,PAUL DECAMPS,31300,TOULOUSE,31,555,151,,5,3,57,3,0,55.53,3,0,1,1,0,0
06/09/2023,06/09/2023,174000.0,12,RUE,3796,GAZAGNE,31300,TOULOUSE,31,555,698,,1,2,36,2,0,35.82,1,0,1,0,0,0
16/03/2023,16/03/2023,450000.0,33,RUE,6605,PAUL DECAMPS,31300,TOULOUSE,31,555,151,,5,2,70,4,0,71.77,3,0,1,1,0,0
03/01/2023,03/01/2023,270000.0,6,ALL,0907,DE L OISE,31770,COLOMIERS,31,149,346,,3,3,30,1,0,0.0,3,0,1,1,0,0
28/02/2023,28/02/2023,423370.0,,,B087,ST JEAN,31620,BOULOC,31,79,131,,0,,0,0,4274,0.0,1,0,0,0,0,0
16/03/2023,16/03/2023,1600000.0,15,RUE,6601,PAUL CHARRIER,31100,TOULOUSE,31,555,95,,0,4,653,0,4723,0.0,1,0,0,0,1,0
28/09/2023,28/09/2023,357000.0,,RUE,0650,JEAN MERMOZ,31110,BAGNERES-DE-LUCHON,31,42,216,,0,,60,3,492,0.0,3,0,0,1,0,1
22/09/2023,22/09/2023,865500.0,,,,,,COLOMIERS,31,149,563,,3,,0,0,0,0.0,3,1,0,0,0,0
01/09/2023,01/09/2023,537739.9,28,CHE,3324,DE LA FLAMBERE,31300,TOULOUSE,31,555,212,,3,3,78,4,0,77.19,3,0,1,1,0,0
16/02/2023,16/02/2023,360000.0,24,RUE,0645,DU PORTALET,31240,L UNION,31,561,118,,0,1,125,4,544,0.0,1,0,0,0,0,1
28/11/2023,28/11/2023,125000.0,1,CHE,0098,DE CANTEGRIL,31450,AYGUESVIVES,31,4,45,,0,1,63,3,278,0.0,1,0,0,0,0,1
15/11/2023,15/11/2023,185200.0,31,CHE,5576,DES MARAICHERS,31400,TOULOUSE,31,555,87,,2,2,25,1,0,24.85,2,0,1,1,0,0
19/07/2023,19/07/2023,791655.0,20,RUE,8808,DE VICDESSOS,31200,TOULOUSE,31,555,217,,0,1,154,6,596,0.0,1,0,0,0,0,1
19/04/2023,19/04/2023,589070.0,1,IMP,0244,DE LA NORIA,31140,AUCAMVILLE,31,22,4,,4,3,109,5,0,63.02,4,0,1,1,0,0
28/02/2023,28/02/2023,480000.0,,,B076,LAS CLARES,31310,RIEUX,31,455,1568,,0,,0,0,909,0.0,2,0,0,0,0,0
15/12/2023,15/12/2023,1459383.0,8,AV,0505,DE CLAIREFONTAINE,31490,LEGUEVIN,31,291,190,,5,3,299,12,3635,39.8,8,0,1,1,0,0
24/07/2023,24/07/2023,212000.0,2,RUE,1856,DE CHAMBERY,31500,TOULOUSE,31,555,5,,4,2,71,4,0,0.0,2,0,1,1,0,0
14/04/2023,14/04/2023,1772000.0,12,RUE,0136,EMILE ZOLA,31220,CAZERES SUR GARONNE,31,135,671,,0,3,379,18,2823,0.0,13,0,1,1,0,1
14/04/2023,14/04/2023,587400.0,40,RUE,0135,DE LA NEGRETTE,31620,FRONTON,31,202,687,,0,1,95,5,1924,0.0,2,0,0,1,0,1
14/04/2023,14/04/2023,215000.0,9,PL,0134,DES BERGERONNETTES,31350,BOULOGNE-SUR-GESSE,31,80,2039,,0,1,120,3,682,0.0,1,0,0,0,0,1
26/06/2023,26/06/2023,535000.0,13,BD,0492,ARMAND DUPORTAL,31000,TOULOUSE,31,555,48,,3,3,54,2,0,20.94,3,0,1,1,0,0
09/02/2023,09/02/2023,94000.0,,,B017,BRUGASSOU,31340,VACQUIERS,31,563,710,,0,,0,0,603,0.0,1,0,0,0,0,0
