date,granularite,maille_code,nom_region,cas_confirmes,deces,hospitalises,gueris
29/03/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6613.0,3190.0,31332.0
29/03/2021,region,REG-94,Corse,,166.0,141.0,697.0
30/03/2021,region,REG-01,Guadeloupe,,197.0,66.0,904.0
30/03/2021,region,REG-02,Martinique,,51.0,61.0,443.0
30/03/2021,region,REG-03,Guyane,,88.0,18.0,2261.0
30/03/2021,region,REG-04,La Réunion,,124.0,171.0,1142.0
30/03/2021,region,REG-06,Mayotte,,120.0,36.0,1188.0
30/03/2021,region,REG-11,Île-de-France,,16683.0,7325.0,75176.0
30/03/2021,region,REG-24,Centre-Val de Loire,,2220.0,1063.0,8965.0
30/03/2021,region,REG-27,Bourgogne-Franche-Comté,,4098.0,1220.0,15727.0
30/03/2021,region,REG-28,Normandie,,2607.0,1435.0,10124.0
30/03/2021,region,REG-32,Hauts-de-France,,7241.0,3486.0,28050.0
30/03/2021,region,REG-44,Grand Est,,8829.0,2508.0,30930.0
30/03/2021,region,REG-52,Pays de la Loire,,2259.0,907.0,9856.0
30/03/2021,region,REG-53,Bretagne,,1314.0,742.0,5662.0
30/03/2021,region,REG-75,Nouvelle-Aquitaine,,3160.0,1188.0,12969.0
30/03/2021,region,REG-76,Occitanie,,3572.0,1646.0,16179.0
30/03/2021,region,REG-84,Auvergne-Rhône-Alpes,,9913.0,3337.0,40922.0
30/03/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6649.0,3165.0,31595.0
30/03/2021,region,REG-94,Corse,,168.0,136.0,703.0
31/03/2021,region,REG-01,Guadeloupe,,197.0,71.0,905.0
31/03/2021,region,REG-02,Martinique,,53.0,64.0,444.0
31/03/2021,region,REG-03,Guyane,,89.0,18.0,2262.0
31/03/2021,region,REG-04,La Réunion,,126.0,172.0,1151.0
31/03/2021,region,REG-06,Mayotte,,120.0,35.0,1191.0
31/03/2021,region,REG-11,Île-de-France,,16761.0,7321.0,75718.0
31/03/2021,region,REG-24,Centre-Val de Loire,,2225.0,1015.0,9077.0
31/03/2021,region,REG-27,Bourgogne-Franche-Comté,,4111.0,1240.0,15808.0
31/03/2021,region,REG-28,Normandie,,2625.0,1468.0,10193.0
31/03/2021,region,REG-32,Hauts-de-France,,7280.0,3460.0,28266.0
31/03/2021,region,REG-44,Grand Est,,8862.0,2497.0,31077.0
31/03/2021,region,REG-52,Pays de la Loire,,2270.0,899.0,9911.0
31/03/2021,region,REG-53,Bretagne,,1323.0,749.0,5707.0
31/03/2021,region,REG-75,Nouvelle-Aquitaine,,3169.0,1171.0,13053.0
31/03/2021,region,REG-76,Occitanie,,3590.0,1629.0,16323.0
31/03/2021,region,REG-84,Auvergne-Rhône-Alpes,,9947.0,3348.0,41084.0
31/03/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6680.0,3168.0,31762.0
31/03/2021,region,REG-94,Corse,,168.0,138.0,706.0
01/04/2021,region,REG-01,Guadeloupe,,200.0,73.0,931.0
01/04/2021,region,REG-02,Martinique,,54.0,72.0,445.0
01/04/2021,region,REG-03,Guyane,,89.0,18.0,2265.0
01/04/2021,region,REG-04,La Réunion,,126.0,175.0,1158.0
01/04/2021,region,REG-06,Mayotte,,121.0,32.0,1196.0
01/04/2021,region,REG-11,Île-de-France,,16847.0,7385.0,76092.0
01/04/2021,region,REG-24,Centre-Val de Loire,,2235.0,1009.0,9130.0
01/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4121.0,1255.0,15872.0
01/04/2021,region,REG-28,Normandie,,2636.0,1485.0,10240.0
01/04/2021,region,REG-32,Hauts-de-France,,7322.0,3462.0,28440.0
01/04/2021,region,REG-44,Grand Est,,8892.0,2480.0,31208.0
01/04/2021,region,REG-52,Pays de la Loire,,2283.0,881.0,9993.0
01/04/2021,region,REG-53,Bretagne,,1327.0,765.0,5740.0
01/04/2021,region,REG-75,Nouvelle-Aquitaine,,3180.0,1180.0,13111.0
01/04/2021,region,REG-76,Occitanie,,3614.0,1632.0,16401.0
01/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,9981.0,3402.0,41260.0
01/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6708.0,3188.0,31925.0
01/04/2021,region,REG-94,Corse,,168.0,87.0,759.0
02/04/2021,region,REG-01,Guadeloupe,,202.0,81.0,936.0
02/04/2021,region,REG-02,Martinique,,54.0,76.0,449.0
02/04/2021,region,REG-03,Guyane,,89.0,20.0,2266.0
02/04/2021,region,REG-04,La Réunion,,129.0,162.0,1181.0
02/04/2021,region,REG-06,Mayotte,,121.0,31.0,1197.0
02/04/2021,region,REG-11,Île-de-France,,16923.0,7455.0,76496.0
02/04/2021,region,REG-24,Centre-Val de Loire,,2248.0,1044.0,9167.0
02/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4133.0,1275.0,15939.0
02/04/2021,region,REG-28,Normandie,,2646.0,1500.0,10303.0
02/04/2021,region,REG-32,Hauts-de-France,,7367.0,3489.0,28651.0
02/04/2021,region,REG-44,Grand Est,,8911.0,2475.0,31331.0
02/04/2021,region,REG-52,Pays de la Loire,,2292.0,866.0,10068.0
02/04/2021,region,REG-53,Bretagne,,1331.0,781.0,5777.0
02/04/2021,region,REG-75,Nouvelle-Aquitaine,,3189.0,1161.0,13179.0
02/04/2021,region,REG-76,Occitanie,,3638.0,1651.0,16524.0
02/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10016.0,3437.0,41402.0
02/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6745.0,3138.0,32107.0
02/04/2021,region,REG-94,Corse,,170.0,87.0,761.0
03/04/2021,region,REG-01,Guadeloupe,,202.0,78.0,940.0
03/04/2021,region,REG-02,Martinique,,54.0,90.0,455.0
03/04/2021,region,REG-03,Guyane,,89.0,20.0,2266.0
03/04/2021,region,REG-04,La Réunion,,129.0,162.0,1192.0
03/04/2021,region,REG-06,Mayotte,,122.0,30.0,1199.0
03/04/2021,region,REG-11,Île-de-France,,16981.0,7469.0,76898.0
03/04/2021,region,REG-24,Centre-Val de Loire,,2254.0,1051.0,9211.0
03/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4142.0,1285.0,15986.0
03/04/2021,region,REG-28,Normandie,,2660.0,1493.0,10369.0
03/04/2021,region,REG-32,Hauts-de-France,,7389.0,3501.0,28815.0
03/04/2021,region,REG-44,Grand Est,,8924.0,2507.0,31410.0
03/04/2021,region,REG-52,Pays de la Loire,,2296.0,882.0,10129.0
03/04/2021,region,REG-53,Bretagne,,1333.0,778.0,5814.0
03/04/2021,region,REG-75,Nouvelle-Aquitaine,,3192.0,1169.0,13220.0
03/04/2021,region,REG-76,Occitanie,,3650.0,1671.0,16611.0
03/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10033.0,3474.0,41520.0
03/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6768.0,3136.0,32278.0
03/04/2021,region,REG-94,Corse,,171.0,90.0,762.0
04/04/2021,region,REG-01,Guadeloupe,,202.0,80.0,941.0
04/04/2021,region,REG-02,Martinique,,55.0,94.0,457.0
04/04/2021,region,REG-03,Guyane,,89.0,20.0,2266.0
04/04/2021,region,REG-04,La Réunion,,129.0,163.0,1198.0
04/04/2021,region,REG-06,Mayotte,,122.0,30.0,1199.0
04/04/2021,region,REG-11,Île-de-France,,17015.0,7608.0,77067.0
04/04/2021,region,REG-24,Centre-Val de Loire,,2258.0,1082.0,9226.0
04/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4155.0,1291.0,16005.0
04/04/2021,region,REG-28,Normandie,,2670.0,1516.0,10398.0
04/04/2021,region,REG-32,Hauts-de-France,,7410.0,3527.0,28870.0
04/04/2021,region,REG-44,Grand Est,,8946.0,2538.0,31452.0
04/04/2021,region,REG-52,Pays de la Loire,,2301.0,896.0,10150.0
04/04/2021,region,REG-53,Bretagne,,1341.0,778.0,5841.0
04/04/2021,region,REG-75,Nouvelle-Aquitaine,,3198.0,1196.0,13234.0
04/04/2021,region,REG-76,Occitanie,,3663.0,1709.0,16627.0
04/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10059.0,3543.0,41591.0
04/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6790.0,3193.0,32336.0
04/04/2021,region,REG-94,Corse,,171.0,92.0,766.0
05/04/2021,region,REG-01,Guadeloupe,,202.0,79.0,942.0
05/04/2021,region,REG-02,Martinique,,55.0,103.0,460.0
05/04/2021,region,REG-03,Guyane,,89.0,20.0,2266.0
05/04/2021,region,REG-04,La Réunion,,131.0,168.0,1199.0
05/04/2021,region,REG-06,Mayotte,,124.0,28.0,1199.0
05/04/2021,region,REG-11,Île-de-France,,17064.0,7737.0,77222.0
05/04/2021,region,REG-24,Centre-Val de Loire,,2269.0,1098.0,9234.0
05/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4164.0,1320.0,16023.0
05/04/2021,region,REG-28,Normandie,,2681.0,1540.0,10416.0
05/04/2021,region,REG-32,Hauts-de-France,,7429.0,3570.0,28919.0
05/04/2021,region,REG-44,Grand Est,,8970.0,2610.0,31491.0
05/04/2021,region,REG-52,Pays de la Loire,,2306.0,902.0,10173.0
05/04/2021,region,REG-53,Bretagne,,1346.0,799.0,5845.0
05/04/2021,region,REG-75,Nouvelle-Aquitaine,,3202.0,1205.0,13246.0
05/04/2021,region,REG-76,Occitanie,,3672.0,1751.0,16651.0
05/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10075.0,3618.0,41638.0
05/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6821.0,3265.0,32374.0
05/04/2021,region,REG-94,Corse,,171.0,94.0,766.0
06/04/2021,region,REG-01,Guadeloupe,,202.0,79.0,942.0
06/04/2021,region,REG-02,Martinique,,57.0,104.0,467.0
06/04/2021,region,REG-03,Guyane,,90.0,20.0,2270.0
06/04/2021,region,REG-04,La Réunion,,132.0,174.0,1211.0
06/04/2021,region,REG-06,Mayotte,,124.0,22.0,1209.0
06/04/2021,region,REG-11,Île-de-France,,17169.0,7850.0,77511.0
06/04/2021,region,REG-24,Centre-Val de Loire,,2279.0,1113.0,9299.0
06/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4186.0,1360.0,16089.0
06/04/2021,region,REG-28,Normandie,,2697.0,1583.0,10474.0
06/04/2021,region,REG-32,Hauts-de-France,,7474.0,3637.0,29025.0
06/04/2021,region,REG-44,Grand Est,,9015.0,2722.0,31573.0
06/04/2021,region,REG-52,Pays de la Loire,,2323.0,915.0,10227.0
06/04/2021,region,REG-53,Bretagne,,1360.0,809.0,5891.0
06/04/2021,region,REG-75,Nouvelle-Aquitaine,,3213.0,1258.0,13284.0
06/04/2021,region,REG-76,Occitanie,,3692.0,1841.0,16737.0
06/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10131.0,3745.0,41763.0
06/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6865.0,3311.0,32556.0
06/04/2021,region,REG-94,Corse,,171.0,96.0,771.0
07/04/2021,region,REG-01,Guadeloupe,,203.0,74.0,949.0
07/04/2021,region,REG-02,Martinique,,57.0,105.0,472.0
07/04/2021,region,REG-03,Guyane,,90.0,25.0,2273.0
07/04/2021,region,REG-04,La Réunion,,132.0,172.0,1227.0
07/04/2021,region,REG-06,Mayotte,,124.0,21.0,1210.0
07/04/2021,region,REG-11,Île-de-France,,17267.0,7901.0,78169.0
07/04/2021,region,REG-24,Centre-Val de Loire,,2291.0,1127.0,9365.0
07/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4210.0,1353.0,16188.0
07/04/2021,region,REG-28,Normandie,,2715.0,1624.0,10541.0
07/04/2021,region,REG-32,Hauts-de-France,,7545.0,3708.0,29387.0
07/04/2021,region,REG-44,Grand Est,,9064.0,2711.0,31765.0
07/04/2021,region,REG-52,Pays de la Loire,,2325.0,939.0,10289.0
07/04/2021,region,REG-53,Bretagne,,1368.0,786.0,5952.0
07/04/2021,region,REG-75,Nouvelle-Aquitaine,,3241.0,1266.0,13405.0
07/04/2021,region,REG-76,Occitanie,,3723.0,1846.0,16890.0
07/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10176.0,3836.0,41994.0
07/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6899.0,3312.0,32791.0
07/04/2021,region,REG-94,Corse,,171.0,98.0,772.0
08/04/2021,region,REG-01,Guadeloupe,,203.0,73.0,953.0
08/04/2021,region,REG-02,Martinique,,59.0,108.0,475.0
08/04/2021,region,REG-03,Guyane,,90.0,31.0,2275.0
08/04/2021,region,REG-04,La Réunion,,135.0,162.0,1243.0
08/04/2021,region,REG-06,Mayotte,,124.0,24.0,1210.0
08/04/2021,region,REG-11,Île-de-France,,17349.0,7940.0,78655.0
08/04/2021,region,REG-24,Centre-Val de Loire,,2304.0,1106.0,9449.0
08/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4224.0,1332.0,16266.0
08/04/2021,region,REG-28,Normandie,,2731.0,1580.0,10666.0
08/04/2021,region,REG-32,Hauts-de-France,,7597.0,3655.0,29605.0
08/04/2021,region,REG-44,Grand Est,,9086.0,2686.0,31943.0
08/04/2021,region,REG-52,Pays de la Loire,,2336.0,909.0,10355.0
08/04/2021,region,REG-53,Bretagne,,1375.0,778.0,5993.0
08/04/2021,region,REG-75,Nouvelle-Aquitaine,,3254.0,1276.0,13491.0
08/04/2021,region,REG-76,Occitanie,,3755.0,1825.0,17021.0
08/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10225.0,3731.0,42329.0
08/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6925.0,3246.0,33004.0
08/04/2021,region,REG-94,Corse,,172.0,93.0,778.0
09/04/2021,region,REG-01,Guadeloupe,,204.0,101.0,964.0
09/04/2021,region,REG-02,Martinique,,60.0,102.0,491.0
09/04/2021,region,REG-03,Guyane,,90.0,35.0,2276.0
09/04/2021,region,REG-04,La Réunion,,136.0,162.0,1251.0
09/04/2021,region,REG-06,Mayotte,,124.0,25.0,1210.0
09/04/2021,region,REG-11,Île-de-France,,17423.0,7907.0,79154.0
09/04/2021,region,REG-24,Centre-Val de Loire,,2310.0,1088.0,9521.0
09/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4235.0,1345.0,16352.0
09/04/2021,region,REG-28,Normandie,,2743.0,1561.0,10765.0
09/04/2021,region,REG-32,Hauts-de-France,,7642.0,3613.0,29812.0
09/04/2021,region,REG-44,Grand Est,,9113.0,2621.0,32105.0
09/04/2021,region,REG-52,Pays de la Loire,,2352.0,899.0,10431.0
09/04/2021,region,REG-53,Bretagne,,1377.0,777.0,6042.0
09/04/2021,region,REG-75,Nouvelle-Aquitaine,,3267.0,1300.0,13569.0
09/04/2021,region,REG-76,Occitanie,,3783.0,1814.0,17135.0
09/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10262.0,3677.0,42588.0
09/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6948.0,3204.0,33223.0
09/04/2021,region,REG-94,Corse,,174.0,95.0,785.0
10/04/2021,region,REG-01,Guadeloupe,,204.0,103.0,965.0
10/04/2021,region,REG-02,Martinique,,62.0,101.0,504.0
10/04/2021,region,REG-03,Guyane,,90.0,35.0,2278.0
10/04/2021,region,REG-04,La Réunion,,139.0,157.0,1260.0
10/04/2021,region,REG-06,Mayotte,,124.0,25.0,1210.0
10/04/2021,region,REG-11,Île-de-France,,17478.0,7950.0,79556.0
10/04/2021,region,REG-24,Centre-Val de Loire,,2313.0,1086.0,9563.0
10/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4260.0,1329.0,16405.0
10/04/2021,region,REG-28,Normandie,,2756.0,1560.0,10832.0
10/04/2021,region,REG-32,Hauts-de-France,,7669.0,3601.0,29977.0
10/04/2021,region,REG-44,Grand Est,,9127.0,2593.0,32248.0
10/04/2021,region,REG-52,Pays de la Loire,,2356.0,885.0,10495.0
10/04/2021,region,REG-53,Bretagne,,1378.0,769.0,6092.0
10/04/2021,region,REG-75,Nouvelle-Aquitaine,,3270.0,1300.0,13619.0
10/04/2021,region,REG-76,Occitanie,,3809.0,1763.0,17244.0
10/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10277.0,3679.0,42744.0
10/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6963.0,3208.0,33357.0
10/04/2021,region,REG-94,Corse,,175.0,94.0,787.0
11/04/2021,region,REG-01,Guadeloupe,,205.0,101.0,969.0
11/04/2021,region,REG-02,Martinique,,62.0,114.0,509.0
11/04/2021,region,REG-03,Guyane,,90.0,35.0,2278.0
11/04/2021,region,REG-04,La Réunion,,140.0,158.0,1265.0
11/04/2021,region,REG-06,Mayotte,,124.0,26.0,1212.0
11/04/2021,region,REG-11,Île-de-France,,17522.0,8023.0,79792.0
11/04/2021,region,REG-24,Centre-Val de Loire,,2321.0,1114.0,9581.0
11/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4269.0,1348.0,16422.0
11/04/2021,region,REG-28,Normandie,,2768.0,1589.0,10855.0
11/04/2021,region,REG-32,Hauts-de-France,,7687.0,3647.0,30029.0
11/04/2021,region,REG-44,Grand Est,,9149.0,2611.0,32327.0
11/04/2021,region,REG-52,Pays de la Loire,,2362.0,905.0,10514.0
11/04/2021,region,REG-53,Bretagne,,1382.0,767.0,6135.0
11/04/2021,region,REG-75,Nouvelle-Aquitaine,,3275.0,1319.0,13641.0
11/04/2021,region,REG-76,Occitanie,,3825.0,1803.0,17268.0
11/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10296.0,3721.0,42812.0
11/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,6973.0,3297.0,33389.0
11/04/2021,region,REG-94,Corse,,176.0,93.0,789.0
12/04/2021,region,REG-01,Guadeloupe,,205.0,104.0,969.0
12/04/2021,region,REG-02,Martinique,,62.0,114.0,509.0
12/04/2021,region,REG-03,Guyane,,90.0,37.0,2280.0
12/04/2021,region,REG-04,La Réunion,,141.0,165.0,1271.0
12/04/2021,region,REG-06,Mayotte,,124.0,28.0,1212.0
12/04/2021,region,REG-11,Île-de-France,,17627.0,8071.0,80132.0
12/04/2021,region,REG-24,Centre-Val de Loire,,2329.0,1151.0,9620.0
12/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4300.0,1388.0,16487.0
12/04/2021,region,REG-28,Normandie,,2785.0,1588.0,10904.0
12/04/2021,region,REG-32,Hauts-de-France,,7740.0,3650.0,30142.0
12/04/2021,region,REG-44,Grand Est,,9185.0,2700.0,32386.0
12/04/2021,region,REG-52,Pays de la Loire,,2368.0,951.0,10537.0
12/04/2021,region,REG-53,Bretagne,,1390.0,786.0,6150.0
12/04/2021,region,REG-75,Nouvelle-Aquitaine,,3288.0,1340.0,13705.0
12/04/2021,region,REG-76,Occitanie,,3842.0,1873.0,17323.0
12/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10352.0,3873.0,42961.0
12/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7005.0,3353.0,33552.0
12/04/2021,region,REG-94,Corse,,178.0,90.0,794.0
13/04/2021,region,REG-01,Guadeloupe,,206.0,109.0,970.0
13/04/2021,region,REG-02,Martinique,,64.0,121.0,518.0
13/04/2021,region,REG-03,Guyane,,91.0,44.0,2283.0
13/04/2021,region,REG-04,La Réunion,,143.0,159.0,1283.0
13/04/2021,region,REG-06,Mayotte,,124.0,15.0,1222.0
13/04/2021,region,REG-11,Île-de-France,,17705.0,8122.0,80674.0
13/04/2021,region,REG-24,Centre-Val de Loire,,2337.0,1146.0,9693.0
13/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4317.0,1353.0,16600.0
13/04/2021,region,REG-28,Normandie,,2797.0,1601.0,10991.0
13/04/2021,region,REG-32,Hauts-de-France,,7778.0,3687.0,30394.0
13/04/2021,region,REG-44,Grand Est,,9211.0,2688.0,32578.0
13/04/2021,region,REG-52,Pays de la Loire,,2377.0,931.0,10609.0
13/04/2021,region,REG-53,Bretagne,,1397.0,792.0,6199.0
13/04/2021,region,REG-75,Nouvelle-Aquitaine,,3300.0,1344.0,13793.0
13/04/2021,region,REG-76,Occitanie,,3871.0,1843.0,17447.0
13/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10399.0,3845.0,43217.0
13/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7039.0,3333.0,33782.0
13/04/2021,region,REG-94,Corse,,179.0,93.0,798.0
14/04/2021,region,REG-01,Guadeloupe,,212.0,95.0,981.0
14/04/2021,region,REG-02,Martinique,,66.0,117.0,530.0
14/04/2021,region,REG-03,Guyane,,91.0,42.0,2292.0
14/04/2021,region,REG-04,La Réunion,,145.0,151.0,1303.0
14/04/2021,region,REG-06,Mayotte,,124.0,15.0,1222.0
14/04/2021,region,REG-11,Île-de-France,,17780.0,8028.0,81225.0
14/04/2021,region,REG-24,Centre-Val de Loire,,2345.0,1130.0,9777.0
14/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4321.0,1356.0,16667.0
14/04/2021,region,REG-28,Normandie,,2808.0,1572.0,11062.0
14/04/2021,region,REG-32,Hauts-de-France,,7829.0,3592.0,30628.0
14/04/2021,region,REG-44,Grand Est,,9234.0,2662.0,32760.0
14/04/2021,region,REG-52,Pays de la Loire,,2387.0,916.0,10705.0
14/04/2021,region,REG-53,Bretagne,,1399.0,803.0,6237.0
14/04/2021,region,REG-75,Nouvelle-Aquitaine,,3314.0,1341.0,13891.0
14/04/2021,region,REG-76,Occitanie,,3892.0,1852.0,17548.0
14/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10438.0,3821.0,43539.0
14/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7067.0,3283.0,33985.0
14/04/2021,region,REG-94,Corse,,180.0,92.0,800.0
15/04/2021,region,REG-01,Guadeloupe,,214.0,92.0,986.0
15/04/2021,region,REG-02,Martinique,,66.0,114.0,544.0
15/04/2021,region,REG-03,Guyane,,91.0,41.0,2296.0
15/04/2021,region,REG-04,La Réunion,,147.0,148.0,1311.0
15/04/2021,region,REG-06,Mayotte,,124.0,12.0,1228.0
15/04/2021,region,REG-11,Île-de-France,,17869.0,7982.0,81676.0
15/04/2021,region,REG-24,Centre-Val de Loire,,2354.0,1103.0,9868.0
15/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4338.0,1356.0,16750.0
15/04/2021,region,REG-28,Normandie,,2830.0,1515.0,11164.0
15/04/2021,region,REG-32,Hauts-de-France,,7868.0,3559.0,30877.0
15/04/2021,region,REG-44,Grand Est,,9266.0,2659.0,32885.0
15/04/2021,region,REG-52,Pays de la Loire,,2392.0,928.0,10763.0
15/04/2021,region,REG-53,Bretagne,,1403.0,804.0,6278.0
15/04/2021,region,REG-75,Nouvelle-Aquitaine,,3322.0,1321.0,13987.0
15/04/2021,region,REG-76,Occitanie,,3906.0,1871.0,17660.0
15/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10461.0,3796.0,43781.0
15/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7097.0,3274.0,34177.0
15/04/2021,region,REG-94,Corse,,180.0,93.0,805.0
16/04/2021,region,REG-01,Guadeloupe,,217.0,110.0,988.0
16/04/2021,region,REG-02,Martinique,,66.0,107.0,559.0
16/04/2021,region,REG-03,Guyane,,91.0,40.0,2303.0
16/04/2021,region,REG-04,La Réunion,,148.0,145.0,1321.0
16/04/2021,region,REG-06,Mayotte,,124.0,12.0,1228.0
16/04/2021,region,REG-11,Île-de-France,,17954.0,7966.0,82142.0
16/04/2021,region,REG-24,Centre-Val de Loire,,2362.0,1103.0,9942.0
16/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4350.0,1332.0,16867.0
16/04/2021,region,REG-28,Normandie,,2840.0,1529.0,11237.0
16/04/2021,region,REG-32,Hauts-de-France,,7907.0,3486.0,31092.0
16/04/2021,region,REG-44,Grand Est,,9291.0,2666.0,33025.0
16/04/2021,region,REG-52,Pays de la Loire,,2404.0,895.0,10835.0
16/04/2021,region,REG-53,Bretagne,,1410.0,797.0,6317.0
16/04/2021,region,REG-75,Nouvelle-Aquitaine,,3343.0,1318.0,14066.0
16/04/2021,region,REG-76,Occitanie,,3920.0,1855.0,17776.0
16/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10497.0,3772.0,44021.0
16/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7130.0,3246.0,34395.0
16/04/2021,region,REG-94,Corse,,180.0,93.0,809.0
17/04/2021,region,REG-01,Guadeloupe,,219.0,115.0,991.0
17/04/2021,region,REG-02,Martinique,,67.0,105.0,567.0
17/04/2021,region,REG-03,Guyane,,92.0,39.0,2305.0
17/04/2021,region,REG-04,La Réunion,,148.0,140.0,1336.0
17/04/2021,region,REG-06,Mayotte,,124.0,14.0,1228.0
17/04/2021,region,REG-11,Île-de-France,,18000.0,7976.0,82549.0
17/04/2021,region,REG-24,Centre-Val de Loire,,2367.0,1121.0,9977.0
17/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4356.0,1329.0,16920.0
17/04/2021,region,REG-28,Normandie,,2855.0,1502.0,11318.0
17/04/2021,region,REG-32,Hauts-de-France,,7921.0,3495.0,31191.0
17/04/2021,region,REG-44,Grand Est,,9308.0,2632.0,33136.0
17/04/2021,region,REG-52,Pays de la Loire,,2409.0,873.0,10923.0
17/04/2021,region,REG-53,Bretagne,,1414.0,801.0,6352.0
17/04/2021,region,REG-75,Nouvelle-Aquitaine,,3352.0,1297.0,14123.0
17/04/2021,region,REG-76,Occitanie,,3933.0,1849.0,17884.0
17/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10527.0,3751.0,44118.0
17/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7150.0,3202.0,34542.0
17/04/2021,region,REG-94,Corse,,181.0,88.0,815.0
18/04/2021,region,REG-01,Guadeloupe,,219.0,117.0,991.0
18/04/2021,region,REG-02,Martinique,,67.0,121.0,569.0
18/04/2021,region,REG-03,Guyane,,92.0,40.0,2305.0
18/04/2021,region,REG-04,La Réunion,,149.0,144.0,1340.0
18/04/2021,region,REG-06,Mayotte,,124.0,15.0,1228.0
18/04/2021,region,REG-11,Île-de-France,,18041.0,8147.0,82699.0
18/04/2021,region,REG-24,Centre-Val de Loire,,2371.0,1151.0,9993.0
18/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4364.0,1358.0,16931.0
18/04/2021,region,REG-28,Normandie,,2861.0,1538.0,11334.0
18/04/2021,region,REG-32,Hauts-de-France,,7932.0,3518.0,31246.0
18/04/2021,region,REG-44,Grand Est,,9323.0,2644.0,33186.0
18/04/2021,region,REG-52,Pays de la Loire,,2413.0,887.0,10944.0
18/04/2021,region,REG-53,Bretagne,,1418.0,810.0,6367.0
18/04/2021,region,REG-75,Nouvelle-Aquitaine,,3360.0,1321.0,14137.0
18/04/2021,region,REG-76,Occitanie,,3941.0,1868.0,17910.0
18/04/2021,region,REG-84,Auvergne-Rhône-Alpes,,10541.0,3771.0,44168.0
18/04/2021,region,REG-93,Provence-Alpes-Côte d'Azur,,7166.0,3251.0,34593.0
18/04/2021,region,REG-94,Corse,,181.0,88.0,816.0
19/04/2021,region,REG-01,Guadeloupe,,219.0,121.0,992.0
19/04/2021,region,REG-02,Martinique,,67.0,134.0,572.0
19/04/2021,region,REG-03,Guyane,,92.0,42.0,2306.0
19/04/2021,region,REG-04,La Réunion,,150.0,155.0,1344.0
19/04/2021,region,REG-06,Mayotte,,124.0,15.0,1228.0
19/04/2021,region,REG-11,Île-de-France,,18139.0,8210.0,82993.0
19/04/2021,region,REG-24,Centre-Val de Loire,,2383.0,1175.0,10042.0
19/04/2021,region,REG-27,Bourgogne-Franche-Comté,,4395.0,1370.0,16986.0
